0,0.0,0.0,-0.20147420147420148,-0.07862407862407862,-0.36609336609336607,-0.1941031941031941,-0.5085995085995086,-0.25307125307125306,-0.6093366093366094,-0.3488943488943489,-0.2800982800982801,-0.4987714987714988,-0.43734643734643736,-0.6117936117936118,-0.5208845208845209,-0.5282555282555282,-0.5503685503685504,-0.4275184275184275,-0.22604422604422605,-0.5503685503685504,-0.36363636363636365,-0.7469287469287469,-0.5061425061425061,-0.8329238329238329,-0.6314496314496314,-0.8992628992628993,-0.14250614250614252,-0.5528255528255528,-0.24078624078624078,-0.773955773955774,-0.3464373464373464,-0.8968058968058968,-0.44226044226044225,-1.0,-0.056511056511056514,-0.5085995085995086,-0.10565110565110565,-0.6977886977886978,-0.1769041769041769,-0.8181818181818182,-0.25307125307125306,-0.9287469287469288
0,0.0,0.0,-0.20351758793969849,-0.07537688442211055,-0.37185929648241206,-0.19095477386934673,-0.5150753768844221,-0.2537688442211055,-0.6180904522613065,-0.35678391959798994,-0.2864321608040201,-0.5,-0.44221105527638194,-0.6130653266331658,-0.5251256281407035,-0.535175879396985,-0.5577889447236181,-0.4396984924623116,-0.23366834170854273,-0.5477386934673367,-0.3743718592964824,-0.7512562814070352,-0.5175879396984925,-0.8366834170854272,-0.6457286432160804,-0.8969849246231156,-0.1507537688442211,-0.550251256281407,-0.2613065326633166,-0.7738693467336684,-0.37185929648241206,-0.8969849246231156,-0.4723618090452261,-1.0,-0.06532663316582915,-0.507537688442211,-0.12562814070351758,-0.6959798994974874,-0.20351758793969849,-0.8165829145728644,-0.2864321608040201,-0.9221105527638191
0,0.0,0.0,-0.1984924623115578,-0.08040201005025126,-0.3592964824120603,-0.20100502512562815,-0.49748743718592964,-0.2663316582914573,-0.6030150753768844,-0.3592964824120603,-0.27638190954773867,-0.5050251256281407,-0.42462311557788945,-0.6256281407035176,-0.507537688442211,-0.5452261306532663,-0.5376884422110553,-0.44472361809045224,-0.2236180904522613,-0.550251256281407,-0.36180904522613067,-0.7512562814070352,-0.5050251256281407,-0.8391959798994975,-0.635678391959799,-0.8994974874371859,-0.1407035175879397,-0.550251256281407,-0.25125628140703515,-0.7763819095477387,-0.36180904522613067,-0.8994974874371859,-0.4623115577889447,-1.0,-0.052763819095477386,-0.5050251256281407,-0.11557788944723618,-0.6959798994974874,-0.19597989949748743,-0.8140703517587939,-0.2814070351758794,-0.9170854271356784
0,0.0,0.0,-0.2066326530612245,-0.08163265306122448,-0.375,-0.19387755102040816,-0.5178571428571429,-0.2576530612244898,-0.625,-0.35459183673469385,-0.29081632653061223,-0.5051020408163265,-0.4489795918367347,-0.6147959183673469,-0.5306122448979592,-0.5331632653061225,-0.5612244897959183,-0.4362244897959184,-0.23979591836734693,-0.5510204081632653,-0.3852040816326531,-0.7525510204081632,-0.5280612244897959,-0.8392857142857143,-0.6530612244897959,-0.9030612244897959,-0.15816326530612246,-0.5561224489795918,-0.2755102040816326,-0.7780612244897959,-0.3852040816326531,-0.9005102040816326,-0.4897959183673469,-1.0,-0.06887755102040816,-0.5178571428571429,-0.13520408163265307,-0.7040816326530612,-0.21683673469387754,-0.8188775510204082,-0.30357142857142855,-0.9183673469387755
0,0.0,0.0,-0.21391752577319587,-0.07989690721649484,-0.38402061855670105,-0.19329896907216496,-0.5257731958762887,-0.25773195876288657,-0.634020618556701,-0.3556701030927835,-0.2963917525773196,-0.5025773195876289,-0.4536082474226804,-0.6185567010309279,-0.5360824742268041,-0.5412371134020618,-0.5721649484536082,-0.44587628865979384,-0.2422680412371134,-0.5515463917525774,-0.38917525773195877,-0.75,-0.5360824742268041,-0.8376288659793815,-0.6701030927835051,-0.9020618556701031,-0.16237113402061856,-0.5541237113402062,-0.2809278350515464,-0.7783505154639175,-0.39690721649484534,-0.9020618556701031,-0.5051546391752577,-1.0,-0.07731958762886598,-0.5180412371134021,-0.14432989690721648,-0.7061855670103093,-0.22938144329896906,-0.8221649484536082,-0.32216494845360827,-0.9252577319587629
0,0.0,0.0,-0.2076923076923077,-0.07948717948717948,-0.3769230769230769,-0.19743589743589743,-0.517948717948718,-0.26153846153846155,-0.6230769230769231,-0.3564102564102564,-0.28974358974358977,-0.5051282051282051,-0.44871794871794873,-0.6230769230769231,-0.5358974358974359,-0.5461538461538461,-0.5692307692307692,-0.4512820512820513,-0.23846153846153847,-0.5487179487179488,-0.38461538461538464,-0.7487179487179487,-0.5307692307692308,-0.8333333333333334,-0.6641025641025641,-0.8974358974358975,-0.15897435897435896,-0.5512820512820513,-0.2794871794871795,-0.7769230769230769,-0.3974358974358974,-0.9,-0.5051282051282051,-1.0,-0.07179487179487179,-0.5128205128205128,-0.14615384615384616,-0.7051282051282052,-0.2282051282051282,-0.823076923076923,-0.31794871794871793,-0.9256410256410257
0,0.0,0.0,-0.20887728459530025,-0.0783289817232376,-0.37597911227154046,-0.1906005221932115,-0.5248041775456919,-0.25326370757180156,-0.6344647519582245,-0.34986945169712796,-0.2950391644908616,-0.5065274151436031,-0.45691906005221933,-0.6214099216710183,-0.5404699738903395,-0.5404699738903395,-0.5691906005221932,-0.4412532637075718,-0.2454308093994778,-0.5509138381201044,-0.3968668407310705,-0.7519582245430809,-0.5456919060052219,-0.835509138381201,-0.6762402088772846,-0.8981723237597912,-0.1618798955613577,-0.5535248041775457,-0.2845953002610966,-0.7780678851174935,-0.4046997389033943,-0.9007832898172323,-0.5117493472584856,-1.0,-0.0731070496083551,-0.5143603133159269,-0.14360313315926893,-0.7049608355091384,-0.2297650130548303,-0.8224543080939948,-0.3237597911227154,-0.9242819843342036
0,0.0,0.0,-0.21614583333333334,-0.08072916666666667,-0.3828125,-0.19791666666666666,-0.5234375,-0.2578125,-0.6380208333333334,-0.3515625,-0.2942708333333333,-0.5130208333333334,-0.4557291666666667,-0.6223958333333334,-0.5442708333333334,-0.5442708333333334,-0.5833333333333334,-0.4505208333333333,-0.24479166666666666,-0.5546875,-0.3932291666666667,-0.7552083333333334,-0.5416666666666666,-0.8411458333333334,-0.6744791666666666,-0.9036458333333334,-0.1640625,-0.5546875,-0.2890625,-0.7786458333333334,-0.4088541666666667,-0.9010416666666666,-0.5208333333333334,-1.0,-0.08072916666666667,-0.5130208333333334,-0.15364583333333334,-0.7005208333333334,-0.23958333333333334,-0.8177083333333334,-0.3307291666666667,-0.9192708333333334
0,0.0,0.0,-0.28378378378378377,-0.08108108108108109,-0.5,-0.21283783783783783,-0.6722972972972973,-0.28716216216216217,-0.8074324324324325,-0.39864864864864863,-0.42905405405405406,-0.6013513513513513,-0.625,-0.75,-0.7364864864864865,-0.6621621621621622,-0.7837837837837838,-0.5371621621621622,-0.3614864864864865,-0.6587837837837838,-0.5777027027027027,-0.9222972972972973,-0.8040540540540541,-0.9527027027027027,-0.9831081081081081,-0.9087837837837838,-0.2702702702702703,-0.6655405405405406,-0.44594594594594594,-0.9628378378378378,-0.6858108108108109,-1.0,-0.8783783783783784,-0.9594594594594594,-0.17905405405405406,-0.6182432432432432,-0.32432432432432434,-0.8277027027027027,-0.5,-0.8783783783783784,-0.6554054054054054,-0.8682432432432432
0,0.0,0.0,-0.27491408934707906,-0.08934707903780069,-0.4879725085910653,-0.23711340206185566,-0.6563573883161512,-0.3161512027491409,-0.7800687285223368,-0.44329896907216493,-0.41580756013745707,-0.6185567010309279,-0.6151202749140894,-0.7628865979381443,-0.7147766323024055,-0.6597938144329897,-0.7422680412371134,-0.5257731958762887,-0.3470790378006873,-0.6735395189003437,-0.5498281786941581,-0.9347079037800687,-0.7731958762886598,-0.9484536082474226,-0.9415807560137457,-0.8900343642611683,-0.2542955326460481,-0.6838487972508591,-0.41924398625429554,-0.9759450171821306,-0.6426116838487973,-1.0,-0.8144329896907216,-0.9553264604810997,-0.16151202749140894,-0.6426116838487973,-0.3024054982817869,-0.865979381443299,-0.48109965635738833,-0.9140893470790378,-0.6391752577319587,-0.9003436426116839
